m1,m2,m3,m4,laser,target
0,0,1,1,7.375736798,70.58843643
1,0,0,0,3.315675725,78.08134956
1,1,0,1,10.06642518,77.93387406
1,1,1,0,13.04284123,75.13100712
1,1,0,0,0.896534283,64.21012544
0,1,1,1,5.832437787,71.65995987
1,1,0,0,16.18845075,93.38953274
1,0,1,0,10.40489133,83.79351086
0,0,0,0,0.707584303,74.26617362
1,0,0,1,5.639020105,68.34676751
1,1,0,1,12.78281312,73.55959809
0,0,1,1,3.987189392,68.10964382
1,1,0,0,16.54782812,85.94478978
1,0,0,0,13.53151814,81.11459537
1,1,1,1,9.427581219,83.29705195
1,0,1,0,18.31247562,79.73753693
1,0,1,1,7.836015418,86.09814398
1,1,0,1,4.701468211,56.27659533
0,0,0,1,13.22805985,72.60125358
1,0,0,1,11.46590375,92.27189844
0,1,1,0,6.704958019,75.67275804
0,0,1,0,6.873291226,77.72924422
0,0,0,0,7.964206173,87.47341528
0,1,0,1,5.82277135,62.42687483
1,1,1,0,14.20482813,78.81747827
1,1,1,1,13.0271681,80.91565004
1,1,1,1,8.815553051,75.77644323
0,1,0,1,7.957093516,80.58617993
1,0,1,0,7.301025387,82.62926601
1,1,1,1,5.669366428,59.66325991
1,1,1,0,1.713933263,73.6570545
0,0,1,0,5.36409371,88.61920582
0,0,0,0,6.424026974,87.26474155
1,0,1,0,10.95368013,81.74741725
0,0,0,0,15.47577018,103.4256124
0,0,0,0,7.914042897,91.70967585
1,1,1,0,18.89513812,95.2229925
0,0,1,0,16.54699927,75.79543498
0,1,0,1,19.69603696,94.48767726
1,0,1,1,17.52406082,91.62726705
0,1,0,0,12.33451899,76.15964501
0,0,1,0,11.96958576,90.95104469
0,1,0,0,2.590522535,62.75558974
0,1,0,0,14.44798498,92.00910828
0,1,0,0,12.00413715,93.64375653
0,1,1,1,10.13864207,75.3869126
0,1,0,0,13.86573745,92.46983471
0,1,0,0,8.880956857,77.79205091
1,1,1,0,10.47719325,79.84869669
1,1,1,1,7.967046096,71.3527099
1,1,0,1,14.34741787,84.1849169
1,1,0,0,17.53221941,85.83452857
0,0,1,1,16.81689878,98.22564252
1,1,0,1,15.72050544,72.39217931
1,1,1,1,0.275754091,62.686266
0,0,1,1,18.23760928,77.79319917
0,1,1,1,5.497514414,69.04736809
0,1,0,1,17.75947886,97.34906542
0,0,1,1,3.939362062,59.25046946
0,0,0,1,8.792915028,80.64797796
1,1,0,0,14.98797589,91.50699596
0,0,1,0,12.80557891,81.25818084
1,1,1,1,8.318438761,71.79453076
1,1,1,1,13.57247713,81.36294131
0,1,1,0,10.9789902,71.35845244
1,0,0,0,5.514726133,70.91024774
1,1,0,1,12.92658891,70.08922819
0,1,1,0,4.084941727,75.08096179
1,0,0,1,13.87976569,94.56888886
1,1,1,0,0.062217552,67.71936197
1,1,0,1,10.97545028,88.6666786
0,1,0,0,8.021352551,85.96082583
0,1,0,1,6.062075476,86.59909964
0,1,1,0,10.31415934,90.16054124
1,1,0,0,12.90623265,70.36067872
0,0,0,1,19.30624532,94.13219058
1,1,0,1,16.6612898,74.29330915
0,1,0,0,14.34299766,85.91325918
1,0,1,0,9.579338234,76.2416966
0,1,0,1,7.842882393,78.28000322
0,1,1,0,0.650593092,66.07520585
1,0,1,0,7.181938061,70.25448782
0,0,0,0,16.96754277,83.24420443
1,0,0,0,7.68049164,89.3964076
0,0,1,0,9.231699981,66.97660705
0,0,1,1,5.43668848,63.50826368
1,0,1,0,5.482655176,70.73170637
1,0,0,0,1.237435218,72.24453987
1,1,0,1,12.27607851,73.63609536
0,1,1,1,8.961388061,78.02097277
1,1,1,1,12.11921615,81.69999962
0,0,1,1,10.937738,82.64489664
1,1,0,1,15.97689175,91.58834809
1,0,0,0,15.02023825,99.06774801
1,1,1,0,15.42907706,75.31326237
1,1,0,0,9.984780139,73.19289997
1,1,1,1,7.077627027,69.12684494
1,1,0,1,18.66873181,93.6913894
0,0,1,1,1.085395474,61.1322227
1,0,0,0,3.052426157,64.39227231
0,1,0,0,8.391981844,72.18950334
1,0,0,0,12.27915305,80.92752939
1,0,0,0,0.164007496,67.84203134
1,1,0,0,14.38645639,75.70476067
0,0,0,0,11.17453086,79.8851724
0,0,0,1,9.694055174,82.4255809
1,0,1,0,8.469900777,86.26343637
0,0,1,0,10.38974063,82.2817387
1,1,1,0,3.23571469,73.43827338
1,1,0,0,2.174234786,77.53675347
0,0,0,0,5.792749575,74.73171797
0,1,0,1,14.19009584,79.89444374
0,1,1,0,11.76575768,81.91471789
0,1,1,0,9.602460352,67.22509306
1,0,1,1,11.43041932,68.23708005
0,0,1,1,11.18516026,82.622568
0,1,1,0,6.14083851,68.74776072
1,1,1,0,1.949118945,51.04111076
0,0,0,0,17.93564737,93.54807344
0,1,1,0,11.99822525,91.02165009
0,0,0,0,13.95495999,87.57621858
0,1,1,1,9.279944487,84.95506369
1,0,1,1,15.1296116,90.1551332
1,0,0,0,11.68994528,71.59850798
0,0,0,0,1.076022442,78.0205269
0,0,0,1,17.80194071,100.5596883
1,1,1,1,6.110722936,62.6550468
0,0,1,0,2.757815548,81.54162928
0,1,0,0,1.760820154,76.50639802
0,0,1,0,14.40880628,80.55163011
0,0,0,0,14.07936734,98.34449592
0,1,1,0,14.0032425,91.98814569
0,1,1,0,18.31505545,79.45331779
0,1,1,1,6.97886044,83.33374972
0,0,0,1,11.22266113,85.11584001
0,0,1,1,12.38991166,86.37507232
1,1,0,1,19.58963657,89.77808346
1,0,0,0,6.246922874,78.84244926
1,1,0,1,19.126624,83.80856405
0,0,0,1,2.974686662,73.92222049
0,0,0,0,15.28002912,96.76531222
1,0,0,1,12.657718,90.43323196
0,1,0,0,16.33792075,95.16257811
1,0,0,0,0.573711473,76.31470144
0,1,0,1,1.562620859,82.59113573
1,1,1,1,1.393915591,71.81151736
1,0,0,1,11.85918911,87.25427897
1,1,1,0,12.05872135,75.01275176
0,1,0,1,18.12209779,81.85851529
1,0,1,0,9.35207029,74.40774335
0,1,1,1,1.3609811,67.49560963
0,1,1,0,4.190588032,82.0999799
0,0,1,1,0.161461896,55.76044365
0,0,1,1,15.5342905,71.86471982
0,0,1,0,16.31198874,89.37349706
0,1,0,1,19.95880833,86.31467451
0,1,0,1,8.243888981,89.53756564
1,0,0,0,0.385967508,60.99463772
1,1,0,1,4.69459763,67.99836479
1,0,0,1,11.75537735,79.75033032
0,0,0,0,19.23885934,84.13000037
0,0,1,1,2.071571029,66.92752939
0,1,0,0,2.431460403,81.12884323
0,1,1,1,14.03517971,69.19746972
1,0,1,1,13.3441411,78.49047093
0,0,1,0,5.010127106,88.18298385
1,1,1,1,16.26289582,69.05050932
0,0,1,0,2.57557511,62.5434152
1,1,1,0,18.5148369,93.82847024
0,0,0,1,4.020638607,72.65923618
1,0,1,0,1.627047454,67.65540092
0,1,1,1,6.790441729,64.3170533
1,1,0,0,3.756825771,78.08278931
0,1,0,1,10.5388245,70.36170801
1,1,0,1,13.73693075,91.06923874
1,1,0,0,9.81843157,79.03987042
0,0,0,1,13.21214664,87.07912428
1,0,0,1,7.298410288,87.00465478
0,1,0,1,0.558451945,78.12703975
0,1,1,0,19.48128248,96.89906054
0,0,0,1,16.38827009,95.49217745
1,0,1,1,1.468376482,55.13689257
1,1,0,0,8.983527923,81.86909063
0,1,0,1,12.7003814,77.13036622
0,0,1,0,3.811885411,68.67035071
1,1,0,0,11.55977223,69.21228375
1,0,0,1,10.67297236,92.22915019
1,0,0,0,4.165303771,82.43305118
0,1,0,1,2.824206186,61.01549049
0,0,0,1,15.17924579,87.89333367
0,0,0,1,6.451728923,82.40099841
0,0,0,0,4.880810677,75.60110278
0,1,1,0,14.75756706,85.67321246
1,0,0,1,14.72137384,81.29560477
0,1,1,1,5.528033127,78.22445936
1,0,1,0,17.45136923,95.01677157
1,0,1,1,13.7650033,78.35726643
0,0,1,0,6.915284356,81.33850754
1,0,1,0,8.549793004,88.68234451
0,0,1,1,14.53419372,77.05278544
1,1,1,1,4.231676658,57.91428772
0,1,0,1,9.37521585,67.57041607
0,0,0,0,13.07116685,80.48202763
1,1,0,0,10.78997096,92.16676829
0,1,1,0,12.16656692,76.05769323
1,0,0,0,10.92424999,86.80683186
0,1,1,1,3.984548876,79.11739744
0,1,1,0,8.204106899,79.20702336
0,1,0,1,10.63970991,77.0774871
1,1,1,0,15.60125485,81.00026802
1,0,1,0,13.07808474,81.09135889
0,1,0,1,8.531818904,89.5966566
1,0,1,0,19.48799664,90.6907621
0,0,0,1,2.155910434,85.1369457
1,1,1,0,4.136097371,73.73649819
1,0,1,1,6.826252201,69.65063625
0,1,0,0,4.57144154,68.92768941
0,0,0,0,12.50883994,96.65912362
0,1,0,1,0.791014587,64.86935322
0,1,1,1,3.548735685,62.94888695
0,0,1,1,5.866944753,65.26745539
1,1,0,0,13.6669155,77.4619196
1,1,0,0,17.51729765,91.97427573
0,1,0,0,15.96983541,99.04589615
0,1,1,0,3.641618665,71.26172392
0,0,1,0,11.30811517,89.24629236
1,0,0,0,0.600452907,72.23614514
0,0,0,1,6.210735507,77.9183086
0,1,0,0,16.1196759,84.36147127
1,0,1,0,9.133314275,91.03125471
1,1,0,1,2.998826446,58.14977203
1,1,0,1,8.77106763,84.00915204
1,1,0,1,3.960658509,65.22858592
0,0,1,1,7.863829157,67.69647491
1,0,1,1,9.756669455,62.55256364
1,0,0,0,6.99116225,77.91288982
0,0,1,0,18.73937901,87.67034079
0,1,0,1,11.25060595,81.17866467
0,0,0,1,16.85785348,92.44433439
1,0,0,0,15.21457094,84.46360732
0,0,0,1,13.22332619,77.72310655
1,0,1,0,9.937774966,83.07606524
1,1,0,0,0.043475676,70.79719795
1,0,0,1,12.26935201,76.4930557
0,0,1,0,7.11914906,88.09640086
1,0,0,0,2.355243336,61.67597618
0,1,1,0,8.892525272,82.77230438
0,0,0,0,14.71106645,92.98749242
0,0,0,1,19.23355589,83.8955415
1,0,0,1,7.482097822,89.66909263
1,1,0,1,10.85446597,84.4254734
1,1,1,1,17.02488767,76.95515477
0,0,0,1,6.679988399,82.72706502
1,0,1,0,2.845144899,58.65065797
1,1,1,0,5.637636625,74.07803939
1,1,1,0,17.9824566,97.62052837
1,1,0,0,3.187862169,74.47534229
1,1,1,1,6.58442122,63.54100906
0,1,1,1,9.29280621,75.6498294
0,0,1,0,16.94226447,93.70121108
0,0,0,1,18.75426567,90.86836286
0,0,0,0,8.516206193,94.83085289
1,0,1,0,18.63908097,99.10547547
0,1,1,1,3.229181897,56.16125106
1,1,0,1,3.137045838,74.88090349
0,1,1,1,18.98501639,100.8964404
0,1,1,0,10.19360267,79.89940649
0,1,1,1,3.718156707,66.46389131
1,0,0,0,9.759807412,78.78469441
1,0,1,1,15.66422311,73.72362253
0,0,1,0,16.53840731,81.39580505
1,0,0,1,17.27938513,99.34401408
0,0,1,0,11.39141806,90.96143576
0,1,0,0,17.33892029,87.43825471
0,1,0,1,10.20060418,80.01474358
1,1,0,0,12.14119805,77.66181686
0,1,1,1,15.17439605,74.26677434
0,1,1,1,8.508705854,74.22255061
0,0,1,1,1.471629743,74.33392515
1,0,1,0,7.003327137,77.44448775
0,0,1,1,12.47888434,69.93789525
1,1,1,0,3.846647393,73.4972204
0,1,1,1,2.96770727,79.75534364
1,1,1,1,5.861610892,66.59158519
0,1,0,0,0.642229246,65.5399333
0,0,1,0,14.86845796,79.7672542
1,1,1,1,5.174312044,55.73623602
1,0,0,0,2.484767933,69.57177798
0,1,1,1,13.98258832,87.11601281
1,0,0,0,16.85856025,98.03111864
0,1,1,0,0.397511917,64.02556223
0,1,1,1,4.671995415,63.09463949
0,0,0,0,18.9046465,94.80118884
1,0,0,1,7.705082719,73.27809042
0,1,1,1,18.77184127,96.81597004
1,0,0,0,5.484250767,68.98168334
0,1,1,1,4.361352711,76.48538859
1,1,1,0,4.282168235,63.61069811
1,0,1,0,1.704573208,57.60431601
0,1,1,1,17.92864577,93.75523414
1,1,1,0,19.59670045,90.40268271
0,0,1,1,19.09017615,97.44015151
0,1,0,1,17.0405628,74.75638576
0,1,0,0,16.93775815,82.94587024
0,1,0,0,13.22170934,85.58518746
0,1,1,1,16.52427424,82.7174551
1,0,0,1,4.166847287,60.4686387
0,0,1,1,7.758252608,71.55398038
1,0,0,0,12.81672587,79.26273456
1,1,1,0,17.49542665,81.21948933
0,0,1,1,13.20938925,85.69909287
1,0,1,0,16.78043917,74.48570387
0,0,1,1,9.478990317,79.04687777
1,1,1,0,14.34607475,84.98422081
1,0,0,1,19.59961613,96.00464119
1,0,1,1,3.069771143,61.46538577
0,1,0,1,18.53841385,80.21574471
1,1,1,1,10.44727896,70.70412424
0,1,1,1,12.86436061,73.51530128
1,1,1,1,17.55738014,83.46380919
1,1,0,0,8.193083451,74.86114809
1,1,1,1,8.373851498,84.81711317
1,0,0,1,10.54363673,85.15653813
0,0,1,1,0.38204169,57.55106818
0,1,0,1,9.933323619,82.09437987
1,1,0,1,5.8217453,64.38099297
1,0,0,0,18.55908365,99.25094601
0,1,1,1,1.754705975,73.44687288
0,1,1,1,9.18640924,69.78874562
0,0,0,1,18.94936341,103.0343279
0,1,1,1,18.02070501,98.02478281
1,1,1,0,14.02696885,76.74942782
1,0,1,0,11.78722104,68.66507044
0,0,0,1,5.614618743,80.24470276
0,0,0,1,7.339142255,83.72871112
0,0,1,0,1.802697295,70.05221573
0,0,0,1,15.72216596,80.51885758
0,1,1,0,6.477395358,68.24726461
0,1,1,1,13.35563798,96.86123384
1,1,0,0,7.151895544,90.50045845
1,1,0,0,9.286608828,73.17325032
1,1,1,1,11.10004945,68.67807803
0,0,1,1,16.03704817,92.94096415
0,1,1,1,4.223127551,69.15798206
0,1,0,1,7.975307737,79.27391168
1,1,0,0,2.601631438,67.39264404
0,1,1,0,1.515210098,75.71914884
0,1,1,1,12.09348712,73.93951016
1,0,0,0,3.781820887,84.36507395
0,1,1,1,1.195986839,63.86484549
1,1,0,1,17.94195862,86.39698751
1,1,0,1,10.6862884,78.04505666
0,1,1,0,2.692564148,75.66077032
1,1,1,1,1.068522549,62.95319376
0,1,0,0,2.397201068,76.38462967
1,0,1,1,9.426744806,68.90419829
0,1,0,0,13.3693051,94.26583743
1,0,0,0,12.8256015,78.09447358
0,0,0,0,2.888461725,85.44102089
1,1,1,0,12.66977904,85.5887372
1,1,1,1,8.097312484,72.22654194
1,1,1,0,9.294875686,70.86567745
0,0,0,0,16.02860812,102.5239743
0,1,0,1,6.649987454,71.250996
1,1,0,0,2.939980943,75.15244603
0,1,0,1,17.46906267,82.42382494
1,0,1,0,4.242611517,68.39519963
0,0,1,1,5.880597411,85.82034086
1,1,1,0,14.13180118,88.40405703
0,0,0,0,13.67100634,98.42078173
1,1,0,0,16.00800043,98.24377225
1,0,1,0,3.677332829,70.11442528
1,1,0,1,7.045597866,61.03179368
1,0,1,0,2.517664779,61.12813823
0,1,0,1,10.82078294,72.94352705
1,1,0,1,5.851411851,60.73057922
0,0,0,1,13.77871282,84.93214794
0,0,0,1,0.00688736,55.49521936
1,0,0,0,1.193659969,72.67211705
0,0,1,0,8.65120601,86.98075443
0,0,1,0,19.16368312,81.04141163
0,1,1,0,17.81702775,82.3385902
1,1,0,0,19.88018056,90.51552024
0,0,1,0,8.336604497,69.57911313
0,1,1,1,0.931369725,78.00173055
1,1,0,1,6.11912284,66.6212262
1,0,0,0,13.51541704,83.54007296
0,1,1,0,2.703276195,68.06122482
1,1,1,0,5.999443575,67.73837638
0,0,1,1,1.123323291,58.71145807
0,0,1,0,9.499340768,76.73190076
0,1,1,0,4.178413554,78.19923201
1,0,0,0,1.824960538,75.61000858
0,1,1,1,8.22431619,86.0450151
1,0,1,1,7.024508087,81.84842839
1,0,1,0,10.75035474,90.965841
0,0,1,1,14.98077311,93.44517911
1,0,1,1,2.251374729,67.6426892
1,1,1,1,15.8225118,91.70250227
1,0,0,0,0.525799598,64.12736354
1,0,0,0,8.86203805,73.4575554
1,1,0,1,11.74860574,81.43096213
0,1,1,1,19.13997346,94.56958779
1,1,1,1,11.47846054,78.62882932
0,1,0,0,3.174983865,86.83695453
0,0,1,1,10.35083611,72.81500852
0,1,1,1,7.915678944,74.90090085
0,0,1,0,9.587111352,69.48473184
0,1,0,1,3.941940293,83.60979153
0,0,0,1,10.01654085,92.67591828
1,1,0,0,3.000795286,69.28071398
1,0,1,1,14.88086161,71.31321918
1,0,0,1,11.8781252,67.72336276
0,1,0,1,1.570553832,60.39781553
1,0,0,1,17.79228936,86.23619545
1,0,1,0,12.32759209,76.57408044
1,0,0,0,6.322141103,79.66484759
0,0,0,0,0.912847991,70.29108253
1,1,1,1,12.64453392,74.5948403
0,0,0,0,7.468805227,85.15571291
1,0,1,0,18.1523621,92.57028866
0,1,1,1,0.697556654,62.44315374
0,1,0,0,0.782048707,68.61187513
0,1,0,1,18.98598574,88.49590287
1,0,0,1,19.29747891,78.99251971
1,0,1,1,0.554844535,59.53567108
0,1,0,0,14.3206647,79.32542925
1,0,0,0,4.429897047,72.62045829
0,1,0,1,14.02785533,84.91824188
0,0,1,0,17.37465593,101.8058128
1,1,1,1,2.016629577,76.16941104
1,0,1,0,4.775328335,78.9239611
1,1,0,0,0.481553367,69.838412
0,0,0,0,0.876596909,81.05906109
0,1,1,0,0.592357164,74.64100056
1,0,0,0,16.01364713,87.81025452
0,0,0,1,5.965853569,74.36376717
1,0,1,0,9.864228791,72.94630014
0,1,1,0,15.75688527,77.18077539
1,0,1,0,9.898873254,75.21733462
1,0,0,0,8.583921252,78.96229651
0,0,0,0,0.23146413,77.64085663
1,1,0,1,11.36079005,88.79042571
1,0,1,1,2.494861563,80.07099881
0,1,1,1,15.29296482,79.3465056
1,0,0,0,5.154754476,84.45411125
0,1,1,0,13.48374822,91.46771238
1,1,1,1,12.92447056,62.79709429
0,0,0,1,12.33351206,87.82478082
1,1,1,1,5.339040151,60.22808043
1,1,0,1,5.341795544,59.3159398
1,0,1,0,17.26096087,81.59743109
1,1,0,1,0.256146653,56.09455829
0,1,1,0,3.630452669,72.13972086
0,1,0,1,12.20341835,83.24917369
0,1,1,0,16.34092509,81.12263059
0,0,1,0,7.166910173,87.49791039
0,1,1,0,13.06886917,81.44631561
0,1,1,1,11.14312839,68.69208318
0,0,1,0,1.29080209,76.41484448
1,0,0,0,12.43500394,84.46643182
1,1,0,1,16.27806945,78.99707971
1,0,0,1,19.84896641,98.1855119
1,0,1,1,0.592801453,60.65246997
0,0,0,1,13.20116345,85.24210522
0,0,1,1,8.290991063,85.86876169
0,0,1,1,0.195757774,72.53104032
1,0,0,0,12.28721887,70.76610483
0,0,0,0,2.448545971,80.30005228
1,0,1,1,7.571337004,85.26047687
0,0,1,1,5.22734185,76.8245132
0,1,0,0,7.223268045,90.06279626
0,1,0,0,9.85391163,77.22123752
0,1,1,0,7.18419065,74.10892007
1,1,1,1,11.05463741,71.92373041
1,1,0,0,4.772993805,79.56184565
0,0,1,0,12.70723535,93.82995926
1,0,1,1,17.07526008,96.94560917
0,1,0,1,4.481340938,69.82165528
0,1,0,1,10.15754432,79.88311047
0,0,1,0,12.97379569,99.32423167
0,1,1,1,11.29252262,85.81618213
1,0,0,0,7.312988924,71.35481484
0,1,1,0,12.84399416,82.9989924
0,0,0,1,0.564924124,77.78545467
1,1,1,0,7.39812464,81.14201951
0,0,0,1,10.65224429,75.09327269
1,1,1,1,0.412263177,55.50326334
0,1,1,1,10.15297659,80.16541566
0,0,1,1,13.08508922,94.4617842
0,0,0,0,15.18415395,87.53147058
0,1,0,1,2.267481628,71.70961226
0,1,0,0,19.8112975,100.6782754
0,0,1,0,12.12335403,85.48198995
1,0,1,1,7.263875852,78.67879318
0,0,0,0,4.981857089,72.91634493
1,1,0,1,11.45793723,76.21511316
1,1,1,1,17.63423294,75.59247328
0,0,1,1,10.41130792,67.19132576
1,1,1,0,13.22944111,86.95009444
0,1,1,1,7.153928791,67.48707213
1,0,0,1,7.763045762,89.91417972
0,1,0,0,5.723502115,63.25304805
1,0,1,1,14.11274589,83.68420942
1,0,1,1,7.183751068,70.53409724
0,1,1,1,3.814328081,72.80010849
1,1,0,1,7.388011423,73.02229066
0,0,0,1,17.07654416,85.90134707
0,0,1,1,14.76504087,75.00191332
0,0,1,0,6.692816889,64.67216327
0,1,1,1,18.1361793,73.23136868
0,0,1,1,1.496652702,81.81254045
1,0,1,1,0.995075828,64.35467036
1,0,1,1,2.549407096,69.3509492
1,0,0,0,2.329095117,72.31178954
0,1,0,1,1.7566863,71.93777247
1,1,0,0,13.22685224,85.62934284
1,0,1,1,12.01684759,85.12039192
1,1,1,1,12.95211021,68.31558451
1,1,1,0,13.76732108,80.32287617
1,1,0,0,15.13759505,93.45727185
0,0,1,1,4.14353855,69.34220272
0,1,0,1,12.44607026,82.34875751
1,1,1,1,11.60097319,70.54929761
0,0,1,1,18.87320052,87.61406515
0,0,1,1,4.647354485,63.0893199
1,1,0,1,1.174458687,56.71743303
1,1,0,0,13.06990139,71.77459205
0,0,0,1,14.8034568,97.19043529
1,0,1,1,5.663920116,85.31365457
0,0,0,1,11.41696862,72.0947189
0,0,1,0,1.190721311,58.28273018
1,1,1,0,19.20089682,92.42590957
0,0,0,0,2.198499466,74.36779673
0,1,0,1,1.351410723,73.2816254
0,1,1,0,0.88220319,72.5622251
1,1,1,1,8.54543813,78.42625542
1,0,1,1,1.943194869,57.22946472
1,0,1,1,14.89296482,73.36472337
1,1,0,1,17.97748321,98.38612204
0,1,0,1,5.204378646,60.94374541
1,1,0,1,12.57546239,77.88102668
1,1,1,1,0.84676894,77.40051861
1,1,1,0,7.731289434,79.31149424
1,0,1,0,5.858842269,75.69714809
0,0,0,0,4.572381929,81.30835849
0,0,1,1,12.89446979,79.3750872
0,1,1,0,2.604558927,64.84209778
1,1,0,1,17.21421047,95.52089906
1,0,0,0,13.29671813,77.38691754
0,0,1,0,14.21470357,81.90213499
1,1,0,1,18.70688617,85.63539809
1,0,1,0,18.84745743,91.95676436
0,0,0,1,11.03304648,70.08551852
0,0,1,0,9.907596346,81.80786149
1,1,0,0,6.707632165,71.90636581
1,1,0,0,14.3114322,95.19050293
1,0,0,1,10.76417774,85.66733865
0,1,0,1,18.65750159,98.29905016
0,0,1,0,4.772518974,83.73503429
0,0,1,0,6.205053725,84.30512485
0,1,0,1,6.321808948,70.78783236
1,1,1,0,16.11996909,90.22360962
0,1,0,0,1.980806637,64.21632899
0,0,0,1,9.11298242,74.21915176
1,0,1,0,8.551614739,83.2816965
1,0,1,0,1.46279242,77.77996097
1,1,1,1,8.215939971,77.93257329
0,0,1,1,10.26755967,72.36647599
1,0,1,1,1.30209385,77.04467283
1,0,1,1,10.19724257,89.62771828
0,0,1,0,19.18475809,100.2449717
0,1,0,1,19.57828646,98.51934686
1,1,1,1,10.63359557,78.6195135
0,1,0,0,10.30193865,69.52884957
1,0,1,1,5.710163328,64.26827715
1,0,1,1,19.94230943,102.8780189
0,0,0,0,5.484583421,72.02532458
1,1,0,1,9.058026009,83.33169691
0,1,0,1,0.058681156,63.88453613
0,1,0,0,6.984645818,85.54048575
0,1,1,1,1.428806012,66.6297594
1,1,1,1,14.87649541,86.93956193
0,0,0,0,11.22028906,91.33722913
0,1,0,0,11.44343755,77.60662129
1,1,1,1,5.730225718,61.45372243
1,1,1,1,16.29792581,72.42318779
1,0,0,1,0.065418507,72.88092764
1,1,1,0,6.672023583,61.26109759
0,1,1,1,13.18994981,83.49459095
0,1,0,1,18.15845075,92.92664471
0,0,0,0,4.692319139,84.07779318
1,0,0,1,10.82200103,70.61612292
1,1,0,1,10.75982841,77.95960702
0,1,1,1,17.48348738,90.50822151
1,1,0,0,1.010337791,59.89487042
1,1,1,0,8.489511221,80.04040826
0,0,1,1,3.649313496,80.24101586
0,1,1,1,0.430652006,67.98152288
1,0,1,0,2.94061881,59.80439723
1,1,0,1,19.52941346,85.35264149
1,0,1,0,4.29697019,60.98833814
0,0,0,0,18.70061547,100.9080277
0,1,1,0,4.105086853,83.56217212
0,0,0,0,18.62590455,95.62661311
0,1,1,0,13.0924187,82.30561061
0,0,1,1,2.26437155,55.26074799
1,0,0,0,11.6383031,77.91759309
1,1,0,1,6.370280751,70.74573006
1,1,0,1,7.66306312,81.48518665
0,0,0,1,8.803419157,68.38923685
0,0,1,0,8.454140451,65.65254894
0,1,1,1,13.28217781,91.87001198
1,1,1,1,15.36736137,76.57709685
0,1,1,1,6.583553784,62.82096751
0,0,1,0,18.48727923,84.51940919
1,1,0,1,18.76932628,86.30749367
0,1,0,0,0.813808743,78.04830079
1,0,1,0,0.298175778,67.11202998
0,1,0,1,8.501326603,81.66069755
0,1,1,1,11.81290502,71.11043598
1,1,1,0,5.558094949,69.39204472
1,1,0,0,5.188275022,69.45446283
1,0,1,1,13.56667659,78.9512384
1,1,0,1,12.03408569,80.46873806
1,1,1,1,3.3429375,67.37322348
1,1,0,1,17.69001927,92.9282723
0,1,1,1,13.5995214,88.27872675
0,1,1,0,7.251524983,82.44308876
1,1,0,0,13.6724938,79.00228626
0,0,1,0,2.253061735,76.55075634
1,0,1,0,9.365122491,73.93769592
0,0,0,0,3.379688191,75.51140698
1,1,0,1,0.828624923,57.01553826
0,1,0,0,6.766525406,82.74006686
0,1,1,1,3.01470967,65.94986957
0,0,0,0,12.67035914,89.94187954
0,1,0,0,13.48135788,88.4086181
0,0,0,1,2.973846125,73.6533092
1,1,1,0,0.492260112,73.75048655
1,1,0,0,15.85621123,88.5130466
1,0,1,0,0.041140415,61.84729908
0,0,1,0,6.878261784,88.88100776
1,0,0,1,9.891665961,70.88939806
0,0,1,0,16.37284377,78.81907326
0,0,1,0,16.77117285,82.20199289
0,0,1,0,14.49878881,78.21486863
1,1,1,0,4.943952451,68.52419107
0,0,1,0,14.40373869,76.71879636
1,1,0,0,4.930783958,61.59469805
1,1,0,0,4.292163835,72.34639077
0,1,0,0,10.94255908,86.98289166
0,1,1,1,13.57708888,86.67139187
1,1,0,1,1.061035318,67.97738252
1,0,1,1,1.200452022,83.65892161
1,0,1,0,15.68341374,96.04811388
1,0,1,0,17.18994502,84.71514472
1,1,1,1,12.08881833,85.10636478
1,0,0,1,8.576560194,79.64003469
0,1,1,1,16.90632959,78.50457136
1,1,0,1,14.57634066,72.85527444
1,1,0,0,11.59188397,86.63796456
1,1,1,1,6.395142439,71.24917296
1,0,0,0,3.959901233,75.15719568
0,0,0,1,8.373460785,73.68523226
0,0,0,0,5.736451519,87.50267542
1,0,1,0,6.785171755,81.83156124
1,0,1,0,10.31262111,86.19080274
1,1,1,0,3.381879139,59.62797021
0,0,0,1,16.1235336,89.5743955
0,1,0,0,2.910589234,73.78537296
0,1,1,0,9.619872788,69.34264456
0,1,1,1,14.91942676,79.07550884
0,0,0,1,9.700414154,79.39544244
0,1,1,1,7.220441272,82.21892921
